Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5010
,,ICD 10 - WHO:I83021,Varicose veins of left lower extremity with ulcer of thigh (I83021),Varicose veins of left lower extremity with ulcer of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83022,Varicose veins of left lower extremity with ulcer of calf (I83022),Varicose veins of left lower extremity with ulcer of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83023,Varicose veins of left lower extremity with ulcer of ankle (I83023),Varicose veins of left lower extremity with ulcer of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83024,Varicose veins of l low extrem w ulcer of heel and midfoot (I83024),Varicose veins of l low extrem w ulcer of heel and midfoot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83025,Varicose veins of l low extrem w ulcer oth part of foot (I83025),Varicose veins of l low extrem w ulcer oth part of foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83028,Varicose veins of l low extrem w ulcer oth part of lower leg (I83028),Varicose veins of l low extrem w ulcer oth part of lower leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83029,Varicose veins of left lower extremity w ulcer of unsp site (I83029),Varicose veins of left lower extremity w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8310,Varicose veins of unsp lower extremity with inflammation (I8310),Varicose veins of unsp lower extremity with inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8311,Varicose veins of right lower extremity with inflammation (I8311),Varicose veins of right lower extremity with inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8312,Varicose veins of left lower extremity with inflammation (I8312),Varicose veins of left lower extremity with inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83201,Varicos vn unsp low extrm w ulc of thigh and inflammation (I83201),Varicos vn unsp low extrm w ulc of thigh and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83202,Varicos vn unsp low extrm w ulc of calf and inflammation (I83202),Varicos vn unsp low extrm w ulc of calf and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83203,Varicos vn unsp low extrm w ulc of ankle and inflammation (I83203),Varicos vn unsp low extrm w ulc of ankle and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83204,Varicos vn unsp low extrm w ulc of heel and midft and inflam (I83204),Varicos vn unsp low extrm w ulc of heel and midft and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83205,Varicos vn unsp low extrm w ulc oth part of foot and inflam (I83205),Varicos vn unsp low extrm w ulc oth part of foot and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83208,Varicos vn unsp low extrm w ulc oth prt low extrm and inflam (I83208),Varicos vn unsp low extrm w ulc oth prt low extrm and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83209,Varicos vn unsp low extrm w ulc of unsp site and inflam (I83209),Varicos vn unsp low extrm w ulc of unsp site and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83211,Varicos vn of r low extrem w ulc of thigh and inflammation (I83211),Varicos vn of r low extrem w ulc of thigh and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83212,Varicos vn of r low extrem w ulc of calf and inflammation (I83212),Varicos vn of r low extrem w ulc of calf and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83213,Varicos vn of r low extrem w ulc of ankle and inflammation (I83213),Varicos vn of r low extrem w ulc of ankle and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83214,Varicos vn of r low extrem w ulc of heel & midft and inflam (I83214),Varicos vn of r low extrem w ulc of heel & midft and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83215,Varicos vn of r low extrem w ulc oth part of foot and inflam (I83215),Varicos vn of r low extrem w ulc oth part of foot and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83218,Varicos vn of r low extrem w ulc oth prt low extrm & inflam (I83218),Varicos vn of r low extrem w ulc oth prt low extrm & inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83219,Varicos vn of r low extrem w ulc of unsp site and inflam (I83219),Varicos vn of r low extrem w ulc of unsp site and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83221,Varicos vn of l low extrem w ulc of thigh and inflammation (I83221),Varicos vn of l low extrem w ulc of thigh and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83222,Varicos vn of l low extrem w ulc of calf and inflammation (I83222),Varicos vn of l low extrem w ulc of calf and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83223,Varicos vn of l low extrem w ulc of ankle and inflammation (I83223),Varicos vn of l low extrem w ulc of ankle and inflammation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83224,Varicos vn of l low extrem w ulc of heel & midft and inflam (I83224),Varicos vn of l low extrem w ulc of heel & midft and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83225,Varicos vn of l low extrem w ulc oth part of foot and inflam (I83225),Varicos vn of l low extrem w ulc oth part of foot and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83228,Varicos vn of l low extrem w ulc oth prt low extrm & inflam (I83228),Varicos vn of l low extrem w ulc oth prt low extrm & inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83229,Varicos vn of l low extrem w ulc of unsp site and inflam (I83229),Varicos vn of l low extrem w ulc of unsp site and inflam,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83811,Varicose veins of right lower extremities with pain (I83811),Varicose veins of right lower extremities with pain,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83812,Varicose veins of left lower extremities with pain (I83812),Varicose veins of left lower extremities with pain,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83813,Varicose veins of bilateral lower extremities with pain (I83813),Varicose veins of bilateral lower extremities with pain,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83819,Varicose veins of unspecified lower extremities with pain (I83819),Varicose veins of unspecified lower extremities with pain,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83891,Varicose veins of right low extrm w oth complications (I83891),Varicose veins of right low extrm w oth complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83892,Varicose veins of left lower extremities w oth complications (I83892),Varicose veins of left lower extremities w oth complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83893,Varicose veins of bi low extrem w oth complications (I83893),Varicose veins of bi low extrem w oth complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83899,Varicose veins of unsp lower extremities w oth complications (I83899),Varicose veins of unsp lower extremities w oth complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8390,Asymptomatic varicose veins of unspecified lower extremity (I8390),Asymptomatic varicose veins of unspecified lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8391,Asymptomatic varicose veins of right lower extremity (I8391),Asymptomatic varicose veins of right lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8392,Asymptomatic varicose veins of left lower extremity (I8392),Asymptomatic varicose veins of left lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I8393,Asymptomatic varicose veins of bilateral lower extremities (I8393),Asymptomatic varicose veins of bilateral lower extremities,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I863,Vulval varices (I863),Vulval varices,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I868,Varicose veins of other specified sites (I868),Varicose veins of other specified sites,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I972,Postmastectomy lymphedema syndrome (I972),Postmastectomy lymphedema syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J60,Coalworker's pneumoconiosis (J60),Coalworker's pneumoconiosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J61,Pneumoconiosis due to asbestos and other mineral fibers (J61),Pneumoconiosis due to asbestos and other mineral fibers,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J8482,Adult pulmonary Langerhans cell histiocytosis (J8482),Adult pulmonary Langerhans cell histiocytosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K311,Adult hypertrophic pyloric stenosis (K311),Adult hypertrophic pyloric stenosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K700,Alcoholic fatty liver (K700),Alcoholic fatty liver,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7010,Alcoholic hepatitis without ascites (K7010),Alcoholic hepatitis without ascites,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7011,Alcoholic hepatitis with ascites (K7011),Alcoholic hepatitis with ascites,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K702,Alcoholic fibrosis and sclerosis of liver (K702),Alcoholic fibrosis and sclerosis of liver,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7030,Alcoholic cirrhosis of liver without ascites (K7030),Alcoholic cirrhosis of liver without ascites,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7031,Alcoholic cirrhosis of liver with ascites (K7031),Alcoholic cirrhosis of liver with ascites,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7040,Alcoholic hepatic failure without coma (K7040),Alcoholic hepatic failure without coma,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K7041,Alcoholic hepatic failure with coma (K7041),Alcoholic hepatic failure with coma,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K709,"Alcoholic liver disease, unspecified (K709)","Alcoholic liver disease, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M061,Adult-onset Still's disease (M061),Adult-onset Still's disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4210,"Adult osteochondrosis of spine, site unspecified (M4210)","Adult osteochondrosis of spine, site unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4211,"Adult osteochondrosis of spine, occipt-atlan-ax region (M4211)","Adult osteochondrosis of spine, occipt-atlan-ax region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4212,"Adult osteochondrosis of spine, cervical region (M4212)","Adult osteochondrosis of spine, cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4213,"Adult osteochondrosis of spine, cervicothoracic region (M4213)","Adult osteochondrosis of spine, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4214,"Adult osteochondrosis of spine, thoracic region (M4214)","Adult osteochondrosis of spine, thoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4215,"Adult osteochondrosis of spine, thoracolumbar region (M4215)","Adult osteochondrosis of spine, thoracolumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4216,"Adult osteochondrosis of spine, lumbar region (M4216)","Adult osteochondrosis of spine, lumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4217,"Adult osteochondrosis of spine, lumbosacral region (M4217)","Adult osteochondrosis of spine, lumbosacral region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4218,"Adult osteochondrosis of spine, sacr/sacrocygl region (M4218)","Adult osteochondrosis of spine, sacr/sacrocygl region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4219,"Adult osteochondrosis of spine, multiple sites in spine (M4219)","Adult osteochondrosis of spine, multiple sites in spine",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4640,"Discitis, unspecified, site unspecified (M4640)","Discitis, unspecified, site unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4641,"Discitis, unspecified, occipito-atlanto-axial region (M4641)","Discitis, unspecified, occipito-atlanto-axial region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4642,"Discitis, unspecified, cervical region (M4642)","Discitis, unspecified, cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4643,"Discitis, unspecified, cervicothoracic region (M4643)","Discitis, unspecified, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4644,"Discitis, unspecified, thoracic region (M4644)","Discitis, unspecified, thoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4645,"Discitis, unspecified, thoracolumbar region (M4645)","Discitis, unspecified, thoracolumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4646,"Discitis, unspecified, lumbar region (M4646)","Discitis, unspecified, lumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4647,"Discitis, unspecified, lumbosacral region (M4647)","Discitis, unspecified, lumbosacral region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4648,"Discitis, unspecified, sacral and sacrococcygeal region (M4648)","Discitis, unspecified, sacral and sacrococcygeal region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4649,"Discitis, unspecified, multiple sites in spine (M4649)","Discitis, unspecified, multiple sites in spine",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4800,"Spinal stenosis, site unspecified (M4800)","Spinal stenosis, site unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4804,"Spinal stenosis, thoracic region (M4804)","Spinal stenosis, thoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4805,"Spinal stenosis, thoracolumbar region (M4805)","Spinal stenosis, thoracolumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4806,"Spinal stenosis, lumbar region (M4806)","Spinal stenosis, lumbar region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4807,"Spinal stenosis, lumbosacral region (M4807)","Spinal stenosis, lumbosacral region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4808,"Spinal stenosis, sacral and sacrococcygeal region (M4808)","Spinal stenosis, sacral and sacrococcygeal region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5000,"Cervical disc disorder with myelopathy, unsp cervical region (M5000)","Cervical disc disorder with myelopathy, unsp cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5001,"Cervical disc disorder w myelopathy, occipt-atlan-ax region (M5001)","Cervical disc disorder w myelopathy, occipt-atlan-ax region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5002,"Cervical disc disorder with myelopathy, mid-cervical region (M5002)","Cervical disc disorder with myelopathy, mid-cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5003,"Cervical disc disorder w myelopathy, cervicothoracic region (M5003)","Cervical disc disorder w myelopathy, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5020,"Other cervical disc displacement, unsp cervical region (M5020)","Other cervical disc displacement, unsp cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5021,"Oth cervical disc displacement, occipt-atlan-ax region (M5021)","Oth cervical disc displacement, occipt-atlan-ax region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5022,"Other cervical disc displacement, mid-cervical region (M5022)","Other cervical disc displacement, mid-cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5023,"Other cervical disc displacement, cervicothoracic region (M5023)","Other cervical disc displacement, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5030,"Other cervical disc degeneration, unsp cervical region (M5030)","Other cervical disc degeneration, unsp cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5031,"Oth cervical disc degeneration, occipt-atlan-ax region (M5031)","Oth cervical disc degeneration, occipt-atlan-ax region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5032,"Other cervical disc degeneration, mid-cervical region (M5032)","Other cervical disc degeneration, mid-cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5033,"Other cervical disc degeneration, cervicothoracic region (M5033)","Other cervical disc degeneration, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5080,"Other cervical disc disorders, unspecified cervical region (M5080)","Other cervical disc disorders, unspecified cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5081,"Other cervical disc disorders, occipito-atlanto-axial region (M5081)","Other cervical disc disorders, occipito-atlanto-axial region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5082,"Other cervical disc disorders, mid-cervical region (M5082)","Other cervical disc disorders, mid-cervical region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5083,"Other cervical disc disorders, cervicothoracic region (M5083)","Other cervical disc disorders, cervicothoracic region",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M5090,"Cervical disc disorder, unsp, unspecified cervical region (M5090)","Cervical disc disorder, unsp, unspecified cervical region",,Diagnosis,N/A,,,,
