Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5030
,,ICD 10 - WHO:O211,Hyperemesis gravidarum with metabolic disturbance (O211),Hyperemesis gravidarum with metabolic disturbance,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O212,Late vomiting of pregnancy (O212),Late vomiting of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O218,Other vomiting complicating pregnancy (O218),Other vomiting complicating pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O219,"Vomiting of pregnancy, unspecified (O219)","Vomiting of pregnancy, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2200,"Varicose veins of low extrm in pregnancy, unsp trimester (O2200)","Varicose veins of low extrm in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2201,"Varicose veins of low extrm in pregnancy, first trimester (O2201)","Varicose veins of low extrm in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2202,"Varicose veins of low extrm in pregnancy, second trimester (O2202)","Varicose veins of low extrm in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2203,"Varicose veins of low extrm in pregnancy, third trimester (O2203)","Varicose veins of low extrm in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2210,"Genital varices in pregnancy, unspecified trimester (O2210)","Genital varices in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2211,"Genital varices in pregnancy, first trimester (O2211)","Genital varices in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2212,"Genital varices in pregnancy, second trimester (O2212)","Genital varices in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2213,"Genital varices in pregnancy, third trimester (O2213)","Genital varices in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2220,"Superficial thrombophlebitis in pregnancy, unsp trimester (O2220)","Superficial thrombophlebitis in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2221,"Superficial thrombophlebitis in pregnancy, first trimester (O2221)","Superficial thrombophlebitis in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2222,"Superficial thrombophlebitis in pregnancy, second trimester (O2222)","Superficial thrombophlebitis in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2223,"Superficial thrombophlebitis in pregnancy, third trimester (O2223)","Superficial thrombophlebitis in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2230,"Deep phlebothrombosis in pregnancy, unspecified trimester (O2230)","Deep phlebothrombosis in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2231,"Deep phlebothrombosis in pregnancy, first trimester (O2231)","Deep phlebothrombosis in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2232,"Deep phlebothrombosis in pregnancy, second trimester (O2232)","Deep phlebothrombosis in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2233,"Deep phlebothrombosis in pregnancy, third trimester (O2233)","Deep phlebothrombosis in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2240,"Hemorrhoids in pregnancy, unspecified trimester (O2240)","Hemorrhoids in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2241,"Hemorrhoids in pregnancy, first trimester (O2241)","Hemorrhoids in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2242,"Hemorrhoids in pregnancy, second trimester (O2242)","Hemorrhoids in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2243,"Hemorrhoids in pregnancy, third trimester (O2243)","Hemorrhoids in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2250,"Cerebral venous thrombosis in pregnancy, unsp trimester (O2250)","Cerebral venous thrombosis in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2251,"Cerebral venous thrombosis in pregnancy, first trimester (O2251)","Cerebral venous thrombosis in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2252,"Cerebral venous thrombosis in pregnancy, second trimester (O2252)","Cerebral venous thrombosis in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2253,"Cerebral venous thrombosis in pregnancy, third trimester (O2253)","Cerebral venous thrombosis in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O228X1,"Other venous complications in pregnancy, first trimester (O228X1)","Other venous complications in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O228X2,"Other venous complications in pregnancy, second trimester (O228X2)","Other venous complications in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O228X3,"Other venous complications in pregnancy, third trimester (O228X3)","Other venous complications in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O228X9,"Other venous complications in pregnancy, unsp trimester (O228X9)","Other venous complications in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2290,"Venous complication in pregnancy, unsp, unsp trimester (O2290)","Venous complication in pregnancy, unsp, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2291,"Venous complication in pregnancy, unsp, first trimester (O2291)","Venous complication in pregnancy, unsp, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2292,"Venous complication in pregnancy, unsp, second trimester (O2292)","Venous complication in pregnancy, unsp, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2293,"Venous complication in pregnancy, unsp, third trimester (O2293)","Venous complication in pregnancy, unsp, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2300,"Infections of kidney in pregnancy, unspecified trimester (O2300)","Infections of kidney in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2301,"Infections of kidney in pregnancy, first trimester (O2301)","Infections of kidney in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2302,"Infections of kidney in pregnancy, second trimester (O2302)","Infections of kidney in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2303,"Infections of kidney in pregnancy, third trimester (O2303)","Infections of kidney in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2310,"Infections of bladder in pregnancy, unspecified trimester (O2310)","Infections of bladder in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2311,"Infections of bladder in pregnancy, first trimester (O2311)","Infections of bladder in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2312,"Infections of bladder in pregnancy, second trimester (O2312)","Infections of bladder in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2313,"Infections of bladder in pregnancy, third trimester (O2313)","Infections of bladder in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2320,"Infections of urethra in pregnancy, unspecified trimester (O2320)","Infections of urethra in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2321,"Infections of urethra in pregnancy, first trimester (O2321)","Infections of urethra in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2322,"Infections of urethra in pregnancy, second trimester (O2322)","Infections of urethra in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2323,"Infections of urethra in pregnancy, third trimester (O2323)","Infections of urethra in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2330,"Infections of prt urinary tract in pregnancy, unsp trimester (O2330)","Infections of prt urinary tract in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2331,"Infect of prt urinary tract in pregnancy, first trimester (O2331)","Infect of prt urinary tract in pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2332,"Infect of prt urinary tract in pregnancy, second trimester (O2332)","Infect of prt urinary tract in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2333,"Infect of prt urinary tract in pregnancy, third trimester (O2333)","Infect of prt urinary tract in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2340,"Unsp infection of urinary tract in pregnancy, unsp trimester (O2340)","Unsp infection of urinary tract in pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2341,"Unsp infct of urinary tract in pregnancy, first trimester (O2341)","Unsp infct of urinary tract in pregnancy, first trimester",,Diagnosis,N/A,,,,
